id,aspect_list,prediction,filename,clap_score,fad_score
de2b0611dd056b08950202c506a9f1d0,"['acoustic guitar', 'classical', 'e-bass', 'emotional', 'keyboard harmony', 'male singer', 'slow tempo', 'tambourine']",This melancholic ballad features a solo acoustic guitarist plucking out intricate arpeggios in a classical-inspired pattern against the steady pulse of electronic bassline providing subtle yet affecting accompaniment. A mournful male vocalist pours his heart out over these sparse arrangements adding emotive vibrato and heartfelt phrasing. Periodic tambourine accents heighten tension before resolving into rich keyboard harmonies that swell and recede like gentle waves on a still sea.,de2b0611dd056b08950202c506a9f1d0.wav,0.5850561261177063,1.0229957212375036
de1d9685f85c60af6712b53a354ade4a,"['emotional', 'female singer', 'medium tempo']","This emotive ballad features a solo female vocalist delivering heart-wrenching lyrics over a minimalist piano accompaniment with subtle strings swells in the background. A moderate tempo allows for introspective delivery, punctuated by gentle rhythmic motifs played on acoustic guitar. Vocal harmonies soar above the sparse arrangement, emphasizing poignant emotional expression through soaring crescendos and tender moments of quiet contemplation. Production is understated yet effective, allowing the listener's focus to remain squarely on the vocal performance.",de1d9685f85c60af6712b53a354ade4a.wav,0.4879761040210724,1.0196455229686132
fe5202ed78c03304a713e52733f218e8,"['cheerful', 'percussion', 'uptempo']","This cheerful uptempo track bursts forth with infectious energy from its driving percussion section, featuring snappy snares and crisp hi-hats propelling a vibrant rhythmic foundation. Bright melodic lines dance across a lively piano accompaniment, accented by punchy horn hits and bouncy basslines. As the tempo quickens, layers of synthesizers add depth and texture, culminating in an irresistible build-up that showcases the song's carefree spirit. A jubilant atmosphere pervades throughout this effervescent celebration of joyous abandon.",fe5202ed78c03304a713e52733f218e8.wav,0.34470173716545105,1.20036084546312
dddf3531eba38fc7817056a6502bbb8c,"['claps', 'electronic drums', 'energetic', 'exciting', 'flat male vocal', 'folk music', 'groovy', 'groovy bass', 'guitar', 'keyboard', 'male vocal', 'no singer', 'playful', 'pop rock', 'rock', 'slow tempo']","This upbeat pop-rock track features driving electronic drum beats accompanied by infectious groovy bass lines and crunching guitar riffs, evoking a carefree atmosphere. A flat but endearing male voice delivers playful lyrics over bright keyboard textures, its melodic simplicity enhanced by the absence of traditional singing. As the pace remains slow and steady throughout, the arrangement's rhythmic momentum propels forward, culminating in a joyful celebration of folk-inspired rhythms and catchy melodies.",dddf3531eba38fc7817056a6502bbb8c.wav,0.5834382772445679,1.1438087333606115
93b7bb17c274658e164f00796536311b,"['acoustic drums', 'ballad', 'classical', 'e-bass', 'emotional', 'intense', 'medium tempo', 'melancholic', 'mellow', 'passionate', 'piano', 'romantic', 'slow tempo', 'tambourine']","This melancholic ballad features soothing piano accompaniment accompanied by mellow acoustic drum patterns and subtle e-bass lines, creating an intimate atmosphere. A tambourine gently underscores the sorrowful lyrics, while mournful melodies rise above in impassioned vocals. As the tempo slows, classical-inspired harmonies swell, heightening emotional intensity. Passionate outbursts punctuate the narrative, culminating in a hauntingly beautiful climax that showcases the singer's vulnerability amidst poignant romantic longing.",93b7bb17c274658e164f00796536311b.wav,0.5146781802177429,1.1358218897746435
3f86e04841bced94ea613ca18f1e767d,"['calming', 'emotional', 'groovy bass', 'happy', 'nostalgic', 'orchestral', 'sentimental', 'slow tempo', 'violin']","This orchestral ballad unfolds at a slow tempo, evoking a calming atmosphere through soaring violin melodies that dance above gentle strings and woodwind accompaniments. A groovy bass line provides subtle undertones of happiness beneath a nostalgic narrative, its sentimental tone conveyed by warm brass and piano harmonies. As the emotional intensity builds, lush instrumental textures swell around the vocalist's heartfelt delivery in this poignant, feel-good lament.",3f86e04841bced94ea613ca18f1e767d.wav,0.5351530313491821,1.0033025254176489
0d7c082616010139df8250845a1bf269,"['dance', 'drums', 'electronic', 'groovy', 'keyboard', 'male vocalist', 'medium fast tempo', 'rhythmic']","This upbeat electronic track features a driving medium-fast tempo and infectious grooves, led by prominent drum machine beats and syncopated rhythms. A keyboard riff provides catchy melodic hooks while a male vocalist delivers smooth, soulful lyrics over the top. Rich synth textures add depth beneath pulsing basslines, creating a dynamic energy that's impossible to resist moving to. The overall effect is a euphoric dancefloor anthem, perfect for getting crowds pumped up in any setting.",0d7c082616010139df8250845a1bf269.wav,0.6268885135650635,1.0810950507090917
bd866e1f389ce20db35011016ec9ff2c,"['emotional', 'energetic', 'groovy', 'punchy kick', 'punchy snare']","This high-energy track bursts forth with a driving beat characterized by a punchy kick drum and crisp, slapping snare hits that propel the listener forward like a rhythmic jackhammer. A groovy bassline provides the perfect foundation for a melodic guitar riff that weaves in and out of earshot, its percussive chords adding texture to the infectious groove while maintaining an emotional tension throughout, culminating in a release that's impossible to resist.",bd866e1f389ce20db35011016ec9ff2c.wav,0.5443028211593628,1.099882136719071
e61b067c8283036398965c7791970138,"['acoustic drums', 'bass guitar', 'emotional', 'epic', 'guitar', 'male vocal', 'medium tempo', 'melancholic', 'passionate']","This epic ballad features emotional male vocals soaring over a haunting blend of acoustic guitars and mournful basslines, creating a melancholic atmosphere. A steady medium-tempo beat is maintained by the quiet but insistent thud of acoustic drums. Passionate crescendos punctuate the verses, building towards anthemic choruses where resonant guitars swell in unison. Haunting harmonies and poignant lyrics add depth, evoking a sense of longing and sorrow throughout this powerful yet introspective composition.",e61b067c8283036398965c7791970138.wav,0.4731209874153137,1.195622156994187
230ea8be2106eca433089e4caa26f33a,"['acoustic drums', 'e-guitar', 'emotional', 'funk', 'inspiring', 'male voice singing', 'medium tempo', 'soul', 'uplifting']","This soulful tune features a medium-paced funk beat accompanied by driving acoustic drum patterns and catchy e-guitar riffs, setting the tone for an uplifting narrative. A heartfelt male vocalist pours his emotions into each phrase, conveying sincerity through subtle vibrato and expressive phrasing. As the track builds in intensity, the arrangement incorporates layers of harmonized backing vocals, adding depth to the emotional delivery, evoking feelings of hope and redemption amidst its infectious groove.",230ea8be2106eca433089e4caa26f33a.wav,0.641840934753418,1.3161857832835546
6cba8f7c385f4ee4fb7571476993b4bd,"['acoustic guitar', 'bass guitar', 'chaotic', 'energetic', 'fast tempo', 'flat male vocal', 'keyboard harmony', 'male vocal', 'male vocalist', 'medium fast tempo', 'playful']","This upbeat track features frenetic acoustic guitar strumming and pulsating basslines driving a chaotic yet playful energy at a medium-fast tempo. A flat-toned male vocalist delivers rapid-fire lyrics over keyboard harmonies and crunching chords creating a sense of urgency. As the verse unfolds into a chorus, distorted guitars kick in adding texture and tension while maintaining a frantic pace propelling forward like an unpredictable force.",6cba8f7c385f4ee4fb7571476993b4bd.wav,0.49031883478164673,1.0214699019358984
bf51d6b3348d66f361924b17d430c88b,"['energetic', 'funky', 'groovy', 'groovy bass', 'punchy kick', 'punchy snare', 'trap', 'violin']","This high-energy track blends infectious grooves with trap beats, featuring a prominent violin riff atop a driving drum pattern marked by punchy kicks and snares. A funky bassline provides the foundation, navigating intricate rhythmic patterns amidst syncopated percussion elements. As the beat unfolds, atmospheric textures emerge through judicious use of reverb and delay effects, underscoring the dynamic interplay between these disparate sonic components in this genre-bending fusion.",bf51d6b3348d66f361924b17d430c88b.wav,0.624678373336792,1.0217254270480505
5631b6a09d984136d0d447cfe414fe31,"['bass', 'heavy metal', 'jazz', 'medium tempo']",This heavy metal track features a prominent bass line providing the foundation for a driving rhythmic groove at a moderate pace. Jazz-influenced chord progressions add complexity to the harmonic structure while maintaining a traditional metal tone in the guitars. Intense drumming drives the tempo forward accompanied by aggressive palm-muted chords creating a powerful sonic landscape characterized by crunching riffs and shredding solos showcasing virtuosic guitar work throughout.,5631b6a09d984136d0d447cfe414fe31.wav,0.6764708757400513,1.1439190615580908
4a39a0c6aeb3d17e787d8509262e75cf,"['calming', 'drums', 'electric guitar', 'emotional', 'medium tempo', 'no voice', 'passionate', 'positive', 'romantic']","A soothing instrumental piece unfolds at a medium tempo, featuring gentle drum patterns that establish a calming atmosphere. Electric guitars weave in melancholic melodies, evoking emotional depth. The tone is romantic yet passionate, conveying a sense of longing through intricate harmonies. Dynamics shift subtly from soft introspection to poignant crescendos, creating tension before resolving into peaceful resolve. This emotive soundscape showcases masterful musicianship, guiding listeners through a nuanced sonic landscape devoid of vocals but rich in feeling.",4a39a0c6aeb3d17e787d8509262e75cf.wav,0.4453919231891632,0.839069079296433
0aa6900a57da30505553b735adb644d0,"['electric guitar', 'electronic drums', 'electronic music', 'energetic', 'medium tempo', 'no singer', 'rock music']","This high-energy electronic rock track features distorted electric guitars providing crunching chords and piercing leads over driving beats programmed by electronic drum machines, pulsating through at a medium tempo. Electronic synth layers add depth to the sound, with filtered effects creating a sense of tension. As the rhythm propels forward, the instruments build intensity, delivering a kinetic experience without any vocal accompaniment, leaving the focus solely on instrumental virtuosity and rhythmic momentum.",0aa6900a57da30505553b735adb644d0.wav,0.6273542642593384,1.0844367255137792
fa22a1e3d7dbd0b26340161c337cc0e3,"['emotional', 'energetic', 'groovy bass line', 'groovy rhythm', 'medium tempo', 'melancholic', 'romantic', 'steady drumming rhythm']","This emotive mid-tempo track pulses with energetic momentum from its opening moments, driven by a groovy bassline and rhythmic groove that draws listeners in. A melancholic tone permeates throughout, tempered by romantic undertones that evoke intimacy and vulnerability. Steady drumming provides a sturdy foundation for soaring melodies, punctuated by dynamic shifts in texture and mood that keep the listener engaged amidst this sensual fusion of funk-infused rhythms and introspective atmosphere.",fa22a1e3d7dbd0b26340161c337cc0e3.wav,0.4070172905921936,0.9320134629176489
9feb46a1fbd3c6c9ea50f280d3bfb59b,"['dance music', 'drums', 'energetic', 'indie', 'medium tempo']","This indie dance track pulses with energetic momentum, driven by insistent drum machine beats and propulsive guitar riffs. A medium-tempo foundation provides room for infectious synth hooks to take center stage amidst driving rhythmic grooves. Energetic vocal delivery trades off catchy melodies with hip-swaying basslines in perfect tandem creating high-energy fusion blending classic indie sensibilities with modern electronic influences.",9feb46a1fbd3c6c9ea50f280d3bfb59b.wav,0.5187012553215027,1.0301877368853918
86a6e121e68ffc06792c35608622614f,"['electronic music', 'energetic', 'exciting', 'intense', 'keyboard accompaniment', 'passionate', 'piano', 'rock music', 'slow tempo', 'steady drumming rhythm']","This energetic electronic rock track features a slow-burning piano accompaniement providing a foundation for intense emotional expression. A steady drumming pattern underscores a sense of tension building towards release. As the intensity grows, pulsating synths join in creating a mesmerizing interplay of melodic lines. Passionate vocals soar above the mix, driven by heartfelt lyrics and soaring melodies. With each passing moment, the energy builds towards an explosive climax showcasing dynamic contrasts and electrifying moments.",86a6e121e68ffc06792c35608622614f.wav,0.6906179189682007,1.07344491376146
c4815f5e84fdb29e38c20c4ebef0e91e,"['bass', 'emotional', 'melancholic', 'pop', 'sad', 'slow tempo']",This melancholic pop ballad features a slow tempo and emotive lyrics conveyed through a minimalist arrangement centered around a pulsing bassline providing subtle rhythmic support beneath a haunting piano melody evoking introspective sadness. Soaring vocals deliver heartfelt expressions of longing amidst sparse atmospheric soundscapes featuring ambient pads and reverb-drenched guitars adding depth to the emotional narrative while dynamic swells heighten the sense of vulnerability in this poignant reflection.,c4815f5e84fdb29e38c20c4ebef0e91e.wav,0.57016921043396,1.3515221585200659
1330275be3a50608692176458d46a140,"['bass guitar', 'blues', 'classical', 'electric guitar', 'emotional', 'keyboard', 'medium tempo', 'romantic', 'sentimental', 'slow tempo', 'steady drumming']","This melancholic ballad features a steady drumming pattern accompanied by mournful electric guitar arpeggios and soaring keyboard solos in a classical-inspired style reminiscent of romantic-era composers. Haunting bass lines provide depth beneath the emotive melodies, while atmospheric reverb and subtle distortion enhance the emotional intensity. As the medium-tempo piece unfolds, it becomes increasingly sentimental, evoking feelings of longing through its poignant blues-infused harmonies and nostalgic chord progressions.",1330275be3a50608692176458d46a140.wav,0.5007877349853516,1.04173846139177
195ee4bb20e07c6ecbf28a57a7e3224e,"['ballad', 'bass guitar', 'emotional', 'nostalgic', 'orchestra', 'pop', 'romantic', 'sentimental', 'slow tempo']","This sentimental pop ballad unfolds at a slow tempo, its mournful tone evoking nostalgia in listeners. A solo bass guitar provides gentle accompaniment beneath a sweeping orchestral arrangement featuring lush strings and subtle woodwind textures. Haunting melodies hover above, supported by sparse piano arpeggios, creating an intimate atmosphere. Vocal delivery is emotive and heartfelt, conveying longing and yearning through poignant lyrics, heightening the romantic sentimentality of this timeless classic.",195ee4bb20e07c6ecbf28a57a7e3224e.wav,0.5101220011711121,1.034158419506394
32c217273967132acb9ec4eeaa206f7d,"['digital drums', 'emotional', 'energetic', 'folk', 'groovy drumming rhythm', 'male singer', 'medium tempo', 'melancholic', 'passionate', 'passionate male vocal', 'pop', 'r&b', 'rap', 'romantic', 'sad', 'uptempo']","A melancholic pop-R&B fusion track features a dynamic interplay between driving digital drums and heartfelt, emotive vocals from a passionate male singer. Groove-driven rhythms propel the medium-tempo arrangement, underscored by soaring melodies and soulful harmonies. As the lyrics confess romantic heartache, the emotional delivery pours sincerity into every note, making for a compelling blend of folk-inspired intimacy and hip-hop swagger.",32c217273967132acb9ec4eeaa206f7d.wav,0.5716755390167236,1.0670417059825292
8e3c2e11a0e509ad49a50b1c2b36fd57,"['acoustic guitar', 'alternative rock', 'electronic', 'fast tempo', 'joyful', 'male vocalist', 'male voice', 'percussion']","This upbeat alternative rock track features driving acoustic guitar riffs and infectious electronic beats propelling a male vocalist through a joyful chorus. Percussive samples enhance the energetic atmosphere, while crunchy synths add depth to the mix. The fast-paced tempo (around 160 BPM) underscores the carefree vibe, punctuated by dynamic shifts in volume and intensity showcasing the band's signature blend of organic intimacy and modern sheen. A sing-along anthem emerges from this fusion of folk-rock sensibilities and dance-oriented electronica.",8e3c2e11a0e509ad49a50b1c2b36fd57.wav,0.2894152104854584,1.1490671147273412
2039e5ec06a31ccc260860a2dd83ff69,"['cheerful', 'energetic', 'fast tempo', 'female singer', 'groovy', 'keyboard accompaniment', 'medium tempo', 'melancholic']","This upbeat pop-rock track features a bright female vocalist belting out emotive melodies over driving keyboard accompaniments in a lively medium-tempo groove. Bouncy synthesizer riffs and belligerent drum machine beats propel the energetic feel forward while subtle strings add depth to the melancholic undertones. As the chorus kicks in, soaring vocals shine amidst crunching guitar chords and pulsating basslines creating an infectious, carefree atmosphere perfect for dancing along to its groovy rhythms.",2039e5ec06a31ccc260860a2dd83ff69.wav,0.5655493140220642,1.1753873337672582
9e225130e7aaec4cd27d39189e9dd25f,"['energetic', 'groovy', 'intense', 'medium tempo', 'melancholic', 'passionate', 'piano accompaniment', 'strings', 'western classical music']","This song features a medium-tempo piano accompanimento in a melancholic tone, evoking passion through complex arpeggios and expressive pedaling effects. Interspersed strings provide a haunting counterpoint, adding depth without overpowering the emotive keyboard melodies. A steady beat drives the energetic groove forward, punctuated by subtle dynamic contrasts that heighten the emotional intensity. Western classical influences infuse the composition's structure and harmonies, underscoring its melodic sadness.",9e225130e7aaec4cd27d39189e9dd25f.wav,0.4584794044494629,1.0295863856242529
a1adfa8bf3714fa661ed8d09ad7bc2af,"['dance', 'happy', 'keyboard', 'moderate tempo', 'no voices', 'percussion', 'piano']","This upbeat electronic dance track features a moderate tempo, around 120 BPM, driven by infectious percussive rhythms played by synths and sampled drum kits. Bright piano melodies soar above, often doubling the percussion in rhythmic phrases, while filtered basslines pulse through the mix. Throughout, bright synth textures add depth and atmosphere, creating a euphoric feel perfect for getting people moving. Sonic tension builds from start to finish without ever compromising its carefree spirit.",a1adfa8bf3714fa661ed8d09ad7bc2af.wav,0.5539476871490479,1.100385795967423
e3935b48cdc609a8c19b1ad2c7f4c979,"['bass', 'calming', 'cinematic', 'classical', 'emotional', 'folk', 'jazz', 'joyful', 'uplifting']","This poignant ballad features a soothing piano accompaniment accompanied by the lilting strains of a cello providing subtle harmonic depth in minor keys while a gentle jazz-inspired woodwind solo weaves intricate ornamentation above. The tempo is moderate, with a steady quarter-note pulse supporting a serene atmosphere. As the arrangement swells, strings enter in legato lines adding texture and emotional intensity culminating in an uplifting resolution marked by bright brass accents and a joyous chord progression evoking feelings of peaceful resolve.",e3935b48cdc609a8c19b1ad2c7f4c979.wav,0.542607307434082,1.025161038772904
318a15826c35d1181041542059e00f83,"['bass guitar', 'dance', 'drums', 'electric guitar', 'energetic', 'male voice', 'piano', 'upbeat']",This high-energy dance track features prominent bass guitar lines driving a relentless drum beat and pulsing electric guitars alongside synthesized piano chords creating a dynamic foundation for the vocalist's energetic delivery his raspy male vocals trade off against catchy hooks in a rapid-fire rhythmic flow amidst a backdrop of driving drums and thumping bass underscoring infectious melodies.,318a15826c35d1181041542059e00f83.wav,0.5799821615219116,1.1171035279200903
65005905d277ad2f0fa9151dda714280,"['bass', 'mysterious', 'rock', 'slow tempo']","This slow-paced rock composition unfolds with a hypnotic bassline that serves as its foundation, setting an ominous tone for the rest of the track. A distorted guitar provides a sparse accompaniment, adding an air of mystery through eerie arpeggios. Minimal drumming underscores the sense of tension, while haunting atmospheric effects fill out the soundscapes. The overall atmosphere is one of foreboding anticipation, building towards a climactic release that never quite materializes.",65005905d277ad2f0fa9151dda714280.wav,0.6297463178634644,1.0883208025859228
68ec5ac27b3bdaeae495f0ce80d1090d,"['chaotic', 'eerie', 'electronic', 'energetic', 'fast tempo', 'heavy metal', 'intense', 'male vocalist', 'melancholic', 'passionate', 'pop', 'sad', 'slow tempo', 'soft rock']","This melancholic slow-burning heavy metal track features a male vocalist's poignant wails amidst eerie electronic ambiance and soft rock undertones, gradually building into chaotic, fast-paced intensity. Distorted synths pierce through driving drums and crushing guitars, evoking a sense of urgency and desperation in the passionate lyrics. As the energetic momentum peaks, sorrowful melodies emerge, only to be consumed by the intense chaos, leaving behind a haunting atmosphere of sadness.",68ec5ac27b3bdaeae495f0ce80d1090d.wav,0.5831340551376343,1.1769482005999914
f4bee47bb43195110b5e19179c345b72,"['aggressive', 'ambient', 'emotional', 'medium tempo', 'punchy snare']","A medium-paced, aggressive track unfolds with driving electric guitar riffs and pulsing ambient textures evoking emotional intensity. Punchy snares propel the rhythmic momentum, underscoring the tension. Haunting synths weave through the mix, augmenting the anxious atmosphere while atmospheric pads provide depth. A brooding bassline underscores the sense of foreboding, elevating the overall feeling of urgency and unease. Dynamic shifts heighten the drama before resolving into a more subdued, haunting coda.",f4bee47bb43195110b5e19179c345b72.wav,0.593891978263855,1.2671833743022314
60859f5a65a13e3af22bab0f173b4dfc,"['dance rhythm', 'electric guitar', 'emotional', 'groovy bass line', 'groovy rhythm', 'medium tempo', 'passionate', 'positive']","This upbeat dance track features a driving electric guitar riff that sets the energetic tone for its groovy bassline-driven beat. A medium-tempo groove propels the song forward, while the guitar's bright chords and syncopated rhythms infuse it with infectious passion. As the track builds in intensity, soaring melodies and harmonies emerge, elevating the emotional impact and creating a euphoric atmosphere perfect for dancing along.",60859f5a65a13e3af22bab0f173b4dfc.wav,0.6003203392028809,1.0903241146968237
b15ea412f77bfb4419b5cce406ee518c,"['acoustic guitar', 'jazz', 'melancholic', 'no singer', 'percussion', 'rhythmic']","This melancholic jazz piece features intricate fingerpicking patterns played on acoustic guitar, evoking a sense of wistfulness. A solo instrument dominates the soundscape, accompanied by sparse percussion hits that punctuate the rhythmic flow like a heartbeat. Minor chord progressions underscore the introspective mood, while improvisational flourishes add emotional depth, creating a contemplative atmosphere reminiscent of late-night city streets where thoughts roam free in solitude.",b15ea412f77bfb4419b5cce406ee518c.wav,0.620306134223938,0.8471391905711523
602f5308df1de970329544f44682ac09,"['blues', 'calm', 'drums', 'electric guitar', 'male voice', 'moderate tempo', 'no percussion', 'no voices']","This slow-moving blues tune features a moderate tempo, set against a backdrop of mellow electric guitar work, providing a subtle foundation for the melancholic atmosphere. A steady drum pattern underscores the proceedings, while a soulful male vocalist conveys the emotional weight of the lyrics through expressive phrasing and heartfelt delivery. Dynamics range from hushed intimacy to measured introspection, underscoring the quiet contemplation at its core.",602f5308df1de970329544f44682ac09.wav,0.6076133847236633,0.8325713385508886
1cce6e8887b70e9924d841dd11f8fbc7,"['cello', 'exciting', 'medium tempo', 'movie soundtrack', 'nostalgic', 'sentimental']","This cinematic piece features a soaring cello motif over a sweeping orchestral accompaniment in a moderate tempo around 100 BPM. A nostalgic quality is evoked through legato arpeggios and tremolo effects, conjuring images of vintage film scores from bygone eras. Emotional crescendos heighten tension before resolving into sentimental refrains marked by lush strings and subtle woodwind flourishes, underscoring the narrative's poignant climax amidst a rich tapestry of emotional depth. Strings swell dramatically near the end, punctuated by heartfelt solo passages for added poignancy.",1cce6e8887b70e9924d841dd11f8fbc7.wav,0.5146732330322266,1.3680099953578344
6b7e109c2122684d154037e822586376,"['ambient sounds', 'cheerful', 'emotional', 'fast tempo', 'female singer', 'medium tempo', 'piano']","This upbeat piano-driven track begins with lush ambient soundscapes before giving way to a cheerful female vocalist's emotive delivery. A brisk medium-paced tempo propels the tune forward, punctuated by crisp piano arpeggios in major keys, evoking feelings of joy and optimism. As the song builds, layered synth textures add depth without overpowering the central melodic line, creating a sense of uplift and release, underscoring its emotional resonance.",6b7e109c2122684d154037e822586376.wav,0.5245428085327148,1.03847176923021
9331e2b96b00dbce29cb3b10d1a62d0c,"['electric guitar', 'medium tempo', 'romantic', 'sentimental']","This romantic ballad features a medium-paced melody played by soaring electric guitars providing lush arpeggios in major chords, accompanied by a pulsing bassline and subtle drums. A prominent piano fills out the arrangement, adding depth through intricate counterpoint. Wistful vocals pour over heartfelt lyrics, emotive delivery conveying longing and nostalgia amidst a backdrop of atmospheric reverb-drenched soundscapes, creating a poignant atmosphere perfect for introspection.",9331e2b96b00dbce29cb3b10d1a62d0c.wav,0.5861726999282837,0.8455151428149572
966b310decaa4dfb85d5a3caa12483a2,"['acoustic guitar', 'bass guitar', 'calming', 'drums', 'emotional', 'female vocal', 'flute', 'joyful', 'male vocalist', 'male voice singing', 'melancholic', 'no singer', 'percussion', 'piano', 'playful', 'slow tempo', 'soothing', 'violin']","This poignant ballad features a delicate interplay between acoustic guitar and piano, providing a soothing foundation for the melancholic atmosphere. A mournful male vocalist's emotive delivery is accompanied by subtle violin phrases and gentle percussion touches, creating a sense of longing. As the tempo remains slow and contemplative, the mood shifts towards joyfulness with playful flute motifs adding a whimsical touch before resolving into a calming resolution.",966b310decaa4dfb85d5a3caa12483a2.wav,0.510607123374939,0.8430652727053991
